# file...... Load671Power.csv
# date...... Mon Aug 20 21:10:59 2018
# user...... xinyuehu
# host...... (null)
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,l671:constant_power_A,l671:constant_power_B,l671:constant_power_C,l6711:constant_power_A,l6711:constant_power_B,l6711:constant_power_C
2000-09-22 01:01:00 EDT,+207757+122210j,+6646.99+3827.06j,+506.645+294.46j,+28802.7+11283.5j,+67353.4+59429.5j,+194168+141943j
2000-09-22 02:01:00 EDT,+201248+118381j,+6111.42+3518.7j,+470.333+273.356j,+27052.2+10597.8j,+62833.4+55441.2j,+180952+132282j
2000-09-22 03:01:00 EDT,+195552+115031j,+5962.36+3432.88j,+466.874+271.346j,+26271.9+10292.1j,+60960.3+53788.5j,+174053+127239j
2000-09-22 04:01:00 EDT,+196356+115503j,+6125.29+3526.68j,+475.52+276.371j,+26296.2+10301.6j,+61245.3+54039.9j,+172560+126147j
2000-09-22 05:01:00 EDT,+199276+117221j,+6830.72+3932.84j,+480.708+279.386j,+27307.3+10697.7j,+64108.1+56566j,+181264+132510j
2000-09-22 06:01:00 EDT,+217319+127835j,+8147.98+4691.26j,+536.041+311.545j,+29218+11446.2j,+70481.8+62189.8j,+201094+147007j
2000-09-22 07:01:00 EDT,+253073+148866j,+10844.9+6244.04j,+703.77+409.029j,+36499.2+14298.6j,+93041.4+82095.3j,+255224+186578j
2000-09-22 08:01:00 EDT,+266607+156827j,+10749.6+6189.15j,+764.29+444.203j,+37880.9+14839.9j,+91034.8+80324.8j,+260704+190584j
2000-09-22 09:01:00 EDT,+263733+155137j,+9624.71+5541.5j,+684.749+397.974j,+36381.8+14252.7j,+83659.4+73817.1j,+249312+182256j
2000-09-22 10:01:00 EDT,+265964+156449j,+9304.06+5356.88j,+679.561+394.959j,+36299.9+14220.6j,+81547.9+71954j,+249643+182498j
2000-09-22 11:01:00 EDT,+275900+162294j,+9115.14+5248.11j,+657.082+381.894j,+37128.6+14545.2j,+83747.9+73895.2j,+255701+186926j
2000-09-22 12:01:00 EDT,+281587+165639j,+9510.31+5475.64j,+636.332+369.834j,+38627.7+15132.5j,+86321.3+76165.9j,+263887+192910j
2000-09-22 13:01:00 EDT,+289269+170158j,+10087.5+5807.95j,+665.728+386.919j,+40609+15908.7j,+90886.3+80193.8j,+275089+201099j
2000-09-22 14:01:00 EDT,+298047+175321j,+10673.3+6145.25j,+650.166+377.874j,+43037.4+16860j,+98767.1+87147.5j,+294549+215326j
2000-09-22 15:01:00 EDT,+301313+177243j,+11342.4+6530.45j,+646.707+375.864j,+45247.8+17725.9j,+106631+94086.6j,+310738+227161j
2000-09-22 16:01:00 EDT,+308759+181623j,+12066.9+6947.58j,+693.395+402.999j,+48337.2+18936.2j,+115096+101555j,+327832+239657j
2000-09-22 17:01:00 EDT,+314322+184895j,+13524.5+7786.84j,+783.311+455.258j,+51521.5+20183.7j,+125017+110310j,+345047+252241j
2000-09-22 18:01:00 EDT,+317045+186497j,+14262.9+8211.96j,+840.374+488.422j,+53933.1+21128.4j,+131991+116463j,+349233+255302j
2000-09-22 19:01:00 EDT,+310882+182872j,+14793.2+8517.32j,+791.957+460.283j,+53191.9+20838.1j,+130880+115482j,+345323+252443j
2000-09-22 20:01:00 EDT,+315158+185387j,+15457.1+8899.53j,+816.165+474.352j,+53383.7+20913.2j,+131896+116379j,+354842+259402j
2000-09-22 21:01:00 EDT,+308355+181385j,+15347.9+8836.66j,+850.749+494.452j,+51987.1+20366.1j,+129570+114327j,+350208+256014j
2000-09-22 22:01:00 EDT,+286385+168461j,+13536.6+7793.82j,+810.978+471.338j,+45979.6+18012.6j,+115387+101812j,+313164+228933j
2000-09-22 23:01:00 EDT,+257887+151698j,+10687.2+6153.23j,+670.916+389.934j,+41515.9+16264j,+105940+93476.6j,+276128+201859j
2000-09-23 00:01:00 EDT,+227366+133745j,+8340.37+4802.03j,+546.416+317.575j,+34977.7+13702.6j,+87486.6+77194j,+229461+167744j
2000-09-23 01:01:00 EDT,+212682+125107j,+6941.65+3996.71j,+508.374+295.465j,+30663+12012.3j,+75198.2+66351.4j,+198593+145178j
2000-09-23 02:01:00 EDT,+200824+118132j,+6404.34+3687.35j,+477.249+277.376j,+28460+11149.3j,+69073.6+60947.3j,+182883+133694j
2000-09-23 03:01:00 EDT,+196406+115533j,+6166.89+3550.63j,+470.333+273.356j,+27318.5+10702.1j,+65415.9+57719.9j,+176430+128976j
2000-09-23 04:01:00 EDT,+194528+114428j,+6298.61+3626.47j,+478.978+278.381j,+26974+10567.1j,+64121.6+56577.9j,+174376+127475j
2000-09-23 05:01:00 EDT,+197126+115957j,+6965.91+4010.68j,+477.249+277.376j,+28005.7+10971.3j,+66285.7+58487.4j,+182103+133124j
2000-09-23 06:01:00 EDT,+219605+129180j,+8208.65+4726.19j,+546.416+317.575j,+29420.9+11525.7j,+71606.5+63182.2j,+200587+146636j
2000-09-23 07:01:00 EDT,+250930+147606j,+10706.3+6164.21j,+670.916+389.934j,+36409.8+14263.6j,+92807.4+81888.9j,+253702+185465j
2000-09-23 08:01:00 EDT,+263967+155275j,+10605.7+6106.33j,+700.311+407.019j,+38136+14939.9j,+92802.9+81884.9j,+258305+188830j
2000-09-23 09:01:00 EDT,+259446+152615j,+9576.18+5513.56j,+669.186+388.929j,+37817.6+14815.1j,+85067.6+75059.7j,+246917+180505j
2000-09-23 10:01:00 EDT,+269175+158338j,+9382.05+5401.79j,+665.728+386.919j,+38197.5+14964j,+84862.1+74878.4j,+251277+183692j
2000-09-23 11:01:00 EDT,+279851+164618j,+9347.39+5381.83j,+693.395+402.999j,+38907+15241.9j,+87090.7+76844.7j,+257307+188100j
2000-09-23 12:01:00 EDT,+287071+168865j,+9746.04+5611.35j,+662.27+384.909j,+40797.1+15982.4j,+92255.6+81402j,+267615+195636j
2000-09-23 13:01:00 EDT,+293549+172676j,+10588.4+6096.35j,+681.29+395.964j,+43056+16867.3j,+97865.8+86352.2j,+278704+203742j
2000-09-23 14:01:00 EDT,+304966+179392j,+11280+6494.52j,+670.916+389.934j,+46897.7+18372.3j,+105391+92992.2j,+301430+220356j
2000-09-23 15:01:00 EDT,+311860+183447j,+12007.9+6913.65j,+624.228+362.799j,+50247.8+19684.7j,+112240+99035.5j,+321576+235083j
2000-09-23 16:01:00 EDT,+319205+187768j,+13240.3+7623.18j,+651.895+378.879j,+53668.7+21024.8j,+118966+104970j,+343503+251113j
2000-09-23 17:01:00 EDT,+324789+191052j,+14789.8+8515.33j,+724.52+421.088j,+56192+22013.3j,+125910+111097j,+359505+262811j
2000-09-23 18:01:00 EDT,+327364+192567j,+15524.7+8938.45j,+793.686+461.288j,+58411.7+22882.9j,+128674+113536j,+365710+267347j
2000-09-23 19:01:00 EDT,+319169+187747j,+15652.9+9012.3j,+814.436+473.347j,+57229.2+22419.7j,+128119+113046j,+365098+266899j
2000-09-23 20:01:00 EDT,+328837+193433j,+16829.8+9689.89j,+918.186+533.647j,+58529+22928.9j,+132037+116504j,+380396+278083j
2000-09-23 21:01:00 EDT,+317428+186722j,+16594.1+9554.17j,+880.144+511.537j,+57385.6+22481j,+130784+115397j,+374724+273936j
2000-09-23 22:01:00 EDT,+288162+169507j,+14391.1+8285.8j,+771.207+448.223j,+51821.4+20301.2j,+116459+102758j,+336407+245925j
2000-09-23 23:01:00 EDT,+262366+154333j,+11687.3+6729.03j,+710.686+413.048j,+47562.5+18632.7j,+108731+95939.1j,+306726+224227j
2000-09-24 00:01:00 EDT,+232367+136687j,+9258.99+5330.94j,+605.207+351.744j,+39421+15443.3j,+89713.6+79159.1j,+256195+187287j
2000-09-24 01:01:00 EDT,+217326+127839j,+7848.13+4518.62j,+527.395+306.52j,+34417.2+13483j,+76900.4+67853.3j,+222384+162570j
2000-09-24 02:01:00 EDT,+207597+122116j,+7101.1+4088.51j,+482.437+280.391j,+31791.5+12454.4j,+70130.8+61880.1j,+203256+148587j
2000-09-24 03:01:00 EDT,+201581+118577j,+6674.73+3843.02j,+465.145+270.341j,+29968.4+11740.2j,+66804.6+58945.2j,+190591+139329j
2000-09-24 04:01:00 EDT,+196914+115832j,+6726.72+3872.96j,+472.062+274.361j,+29165.8+11425.8j,+65259.9+57582.3j,+185281+135447j
2000-09-24 05:01:00 EDT,+203304+119591j,+7264.03+4182.32j,+456.499+265.316j,+29717+11641.7j,+67005.5+59122.5j,+193313+141319j
2000-09-24 06:01:00 EDT,+218562+128566j,+8440.9+4859.91j,+542.957+315.565j,+30733.8+12040j,+71803+63355.6j,+208027+152075j
2000-09-24 07:01:00 EDT,+255917+150539j,+10730.5+6178.18j,+708.957+412.043j,+37869.7+14835.6j,+92772.9+81858.5j,+260210+190223j
2000-09-24 08:01:00 EDT,+275426+162015j,+11009.6+6338.84j,+712.415+414.053j,+40227.3+15759.1j,+94107.7+83036.2j,+266050+194492j
2000-09-24 09:01:00 EDT,+271930+159959j,+10189.7+5866.82j,+741.811+431.138j,+40085.8+15703.7j,+86921.2+76695.2j,+254630+186144j
2000-09-24 10:01:00 EDT,+273652+160972j,+10084+5805.95j,+752.186+437.168j,+40609+15908.7j,+85901.4+75795.4j,+257493+188236j
2000-09-24 11:01:00 EDT,+283676+166868j,+9884.7+5691.19j,+769.478+447.218j,+42180.7+16524.4j,+87969.5+77620.1j,+262621+191985j
2000-09-24 12:01:00 EDT,+289255+170150j,+10416.8+5997.55j,+717.603+417.068j,+43687.3+17114.6j,+92140.1+81300.1j,+272355+199101j
2000-09-24 13:01:00 EDT,+299646+176263j,+10900.4+6275.97j,+748.728+435.158j,+45761.8+17927.3j,+97424.9+85963.2j,+281008+205426j
2000-09-24 14:01:00 EDT,+307150+180677j,+11077.2+6377.76j,+705.499+410.033j,+47793.4+18723.2j,+101898+89910.4j,+292365+213729j
2000-09-24 15:01:00 EDT,+311527+183251j,+11853.7+6824.84j,+722.79+420.083j,+48767.4+19104.7j,+105717+93279.4j,+302375+221047j
2000-09-24 16:01:00 EDT,+314061+184742j,+12741.1+7335.78j,+727.978+423.098j,+50193.8+19663.5j,+107639+94975.8j,+311572+227770j
2000-09-24 17:01:00 EDT,+314959+185270j,+13852.1+7975.45j,+764.29+444.203j,+51247.8+20076.5j,+112413+99187.7j,+321957+235361j
2000-09-24 18:01:00 EDT,+310443+182613j,+14053.1+8091.21j,+781.582+454.253j,+52227.3+20460.2j,+113079+99775.2j,+324022+236871j
2000-09-24 19:01:00 EDT,+300272+176631j,+13930.1+8020.35j,+797.144+463.298j,+51238.5+20072.8j,+109997+97055.9j,+317468+232080j
2000-09-24 20:01:00 EDT,+300741+176906j,+14370.3+8273.83j,+866.311+503.497j,+51955.4+20353.7j,+111370+98268j,+324997+237584j
2000-09-24 21:01:00 EDT,+295509+173829j,+13949.2+8031.33j,+918.186+533.647j,+50177+19657j,+108662+95878.2j,+315422+230585j
2000-09-24 22:01:00 EDT,+271292+159584j,+12363.2+7118.23j,+840.374+488.422j,+46026.2+18030.9j,+98527.2+86935.8j,+287007+209812j
2000-09-24 23:01:00 EDT,+249552+146796j,+10720.1+6172.19j,+727.978+423.098j,+43305.5+16965j,+97445.9+85981.7j,+274609+200749j
2000-09-25 00:01:00 EDT,+218702+128648j,+8811.82+5073.47j,+634.603+368.829j,+37765.5+14794.7j,+84512.7+74570.1j,+236881+173168j
2000-09-25 01:01:00 EDT,+201153+118325j,+7395.76+4258.16j,+563.707+327.625j,+32683.5+12803.8j,+73761.5+65083.7j,+205399+150153j
2000-09-25 02:01:00 EDT,+190825+112250j,+6685.13+3849.01j,+504.916+293.455j,+29877.2+11704.5j,+67127+59229.7j,+186482+136325j
2000-09-25 03:01:00 EDT,+183828+108134j,+6246.61+3596.54j,+480.708+279.386j,+28296.2+11085.1j,+63770.7+56268.3j,+175802+128517j
2000-09-25 04:01:00 EDT,+179206+105416j,+6066.36+3492.75j,+468.603+272.351j,+27588.5+10807.9j,+62619+55252j,+171037+125034j
2000-09-25 05:01:00 EDT,+180553+106208j,+6073.29+3496.74j,+470.333+273.356j,+28065.2+10994.6j,+63130.3+55703.2j,+173254+126655j
2000-09-25 06:01:00 EDT,+186274+109573j,+6529.13+3759.2j,+517.02+300.49j,+27687.2+10846.5j,+60991.8+53816.3j,+171161+125125j
2000-09-25 07:01:00 EDT,+199700+117470j,+7468.55+4300.08j,+600.02+348.729j,+29877.2+11704.5j,+68724.1+60638.9j,+188851+138056j
2000-09-25 08:01:00 EDT,+212841+125201j,+9090.87+5234.14j,+733.165+426.113j,+34175.1+13388.2j,+77279.8+68188j,+211907+154911j
2000-09-25 09:01:00 EDT,+229585+135050j,+10735.7+6181.17j,+812.707+472.342j,+39475+15464.4j,+87188.1+76930.7j,+238107+174064j
2000-09-25 10:01:00 EDT,+242719+142776j,+11195+6445.62j,+911.269+529.627j,+42026.2+16463.9j,+91780.2+80982.5j,+255289+186625j
2000-09-25 11:01:00 EDT,+249030+146488j,+11058.1+6366.79j,+937.207+544.701j,+42851.1+16787j,+91358.7+80610.7j,+263653+192739j
2000-09-25 12:01:00 EDT,+257930+151724j,+11151.7+6420.67j,+791.957+460.283j,+42670.5+16716.3j,+92928.9+81996.1j,+269045+196681j
2000-09-25 13:01:00 EDT,+263073+154749j,+11536.5+6642.21j,+767.749+446.213j,+44445.2+17411.5j,+95355.4+84137.1j,+279049+203995j
2000-09-25 14:01:00 EDT,+268420+157894j,+12006.2+6912.65j,+791.957+460.283j,+45916.3+17987.8j,+99524.5+87815.7j,+290374+212273j
2000-09-25 15:01:00 EDT,+270077+158869j,+12567.8+7235.98j,+736.624+428.123j,+47594.2+18645.1j,+103860+91641.2j,+299653+219057j
2000-09-25 16:01:00 EDT,+279368+164334j,+13299.2+7657.11j,+745.27+433.148j,+49225.5+19284.2j,+108867+96059.5j,+311139+227453j
2000-09-25 17:01:00 EDT,+281609+165653j,+13677+7874.66j,+746.999+434.153j,+50245.9+19684j,+112512+99275j,+318448+232797j
2000-09-25 18:01:00 EDT,+281203+165413j,+14067+8099.19j,+790.228+459.278j,+50342.8+19721.9j,+112456+99226j,+317981+232455j
2000-09-25 19:01:00 EDT,+274524+161485j,+13720.4+7899.61j,+807.519+469.328j,+48862.3+19141.9j,+106622+94078.6j,+309892+226542j
2000-09-25 20:01:00 EDT,+279003+164119j,+14328.7+8249.88j,+840.374+488.422j,+50022.5+19596.4j,+107654+94989j,+318014+232479j
2000-09-25 21:01:00 EDT,+269348+158440j,+13845.2+7971.46j,+836.915+486.412j,+48409.8+18964.7j,+105648+93218.5j,+309318+226122j
2000-09-25 22:01:00 EDT,+250550+147383j,+12300.8+7082.3j,+797.144+463.298j,+43882.8+17191.2j,+95863.8+84585.7j,+281179+205551j
2000-09-25 23:01:00 EDT,+230173+135396j,+10520.8+6057.43j,+707.228+411.038j,+41067.1+16088.2j,+94548.6+83425.2j,+265915+194393j
2000-09-26 00:01:00 EDT,+209028+122957j,+8962.61+5160.29j,+594.832+345.715j,+35562.5+13931.7j,+82134.2+72471.4j,+226533+165604j
2000-09-26 01:01:00 EDT,+191001+112354j,+7553.48+4348.97j,+544.687+316.57j,+31258.9+12245.8j,+73620.6+64959.3j,+196541+143678j
2000-09-26 02:01:00 EDT,+180655+106267j,+6783.92+3905.89j,+496.27+288.43j,+28651.8+11224.4j,+67617.4+59662.4j,+179179+130986j
2000-09-26 03:01:00 EDT,+176883+104049j,+6336.74+3648.43j,+473.791+275.366j,+27482.4+10766.3j,+63457.3+55991.7j,+170395+124564j
2000-09-26 04:01:00 EDT,+172863+101684j,+6180.75+3558.61j,+465.145+270.341j,+26642.5+10437.3j,+62690.9+55315.5j,+164910+120555j
2000-09-26 05:01:00 EDT,+172782+101636j,+6052.49+3484.77j,+472.062+274.361j,+26726.3+10470.1j,+62714.9+55336.7j,+165515+120997j
2000-09-26 06:01:00 EDT,+173542+102083j,+6185.95+3561.61j,+494.541+287.425j,+25838.1+10122.1j,+58557.8+51668.7j,+159462+116572j
2000-09-26 07:01:00 EDT,+183202+107766j,+6804.72+3917.87j,+548.145+318.58j,+27828.7+10902j,+63736.2+56237.8j,+171397+125297j
2000-09-26 08:01:00 EDT,+199776+117515j,+8664.49+4988.65j,+686.478+398.979j,+32692.8+12807.5j,+73287.7+64665.6j,+195020+142566j
2000-09-26 09:01:00 EDT,+224548+132087j,+10881.3+6265j,+791.957+460.283j,+39763.6+15577.5j,+88702.8+78267.2j,+235638+172260j
2000-09-26 10:01:00 EDT,+237204+139532j,+12006.2+6912.65j,+874.957+508.522j,+43698.4+17119j,+95731.8+84469.2j,+261282+191006j
2000-09-26 11:01:00 EDT,+244803+144002j,+11886.6+6843.8j,+812.707+472.342j,+44407.9+17396.9j,+95830.8+84556.6j,+270784+197953j
2000-09-26 12:01:00 EDT,+250888+147581j,+11442.9+6588.33j,+753.915+438.173j,+45437.7+17800.3j,+97266+85822.9j,+277942+203185j
2000-09-26 13:01:00 EDT,+251599+147999j,+11656.1+6711.07j,+788.499+458.273j,+47242.2+18507.3j,+102782+90689.8j,+290742+212542j
2000-09-26 14:01:00 EDT,+252747+148675j,+11910.9+6857.77j,+836.915+486.412j,+49387.5+19347.7j,+108899+96087.3j,+301926+220718j
2000-09-26 15:01:00 EDT,+252483+148519j,+12196.8+7022.43j,+767.749+446.213j,+50607.2+19825.5j,+113097+99791.1j,+306583+224122j
2000-09-26 16:01:00 EDT,+252445+148497j,+12508.8+7202.05j,+733.165+426.113j,+51110+20022.5j,+114916+101396j,+311418+227657j
2000-09-26 17:01:00 EDT,+255731+150430j,+12571.2+7237.98j,+753.915+438.173j,+52037.4+20385.8j,+119076+105067j,+319441+233522j
2000-09-26 18:01:00 EDT,+260968+153510j,+13198.7+7599.23j,+788.499+458.273j,+52069+20398.2j,+119557+105492j,+324269+237052j
2000-09-26 19:01:00 EDT,+264110+155359j,+13796.6+7943.51j,+759.103+441.188j,+51057.9+20002j,+117090+103315j,+328016+239791j
2000-09-26 20:01:00 EDT,+278107+163592j,+15098.3+8692.96j,+826.54+480.382j,+52955.4+20745.4j,+120439+106270j,+348631+254861j
2000-09-26 21:01:00 EDT,+277205+163062j,+14954.4+8610.13j,+800.603+465.308j,+51609.1+20218j,+117582+103749j,+342140+250116j
2000-09-26 22:01:00 EDT,+255955+150562j,+12904+7429.58j,+771.207+448.223j,+46026.2+18030.9j,+104676+92361.1j,+300969+220018j
2000-09-26 23:01:00 EDT,+234920+138188j,+10467.1+6026.49j,+619.041+359.784j,+41527.1+16268.4j,+100660+88817.4j,+272586+199270j
2000-09-27 00:01:00 EDT,+212710+125123j,+8321.31+4791.06j,+537.77+312.55j,+34927.5+13682.9j,+83370+73561.7j,+228868+167310j
2000-09-27 01:01:00 EDT,+201310+118418j,+7059.51+4064.56j,+482.437+280.391j,+30126.7+11802.2j,+71875+63419.1j,+197720+144540j
2000-09-27 02:01:00 EDT,+193178+113634j,+6631.4+3818.08j,+459.958+267.326j,+27566.2+10799.1j,+65733.8+58000.4j,+181839+132930j
2000-09-27 03:01:00 EDT,+187964+110567j,+6328.08+3643.44j,+459.958+267.326j,+26925.6+10548.2j,+63569.8+56091j,+174701+127712j
2000-09-27 04:01:00 EDT,+190060+111800j,+6556.87+3775.16j,+451.312+262.301j,+26879+10529.9j,+62750.9+55368.5j,+174010+127207j
2000-09-27 05:01:00 EDT,+196443+115555j,+7106.3+4091.51j,+470.333+273.356j,+27435.8+10748.1j,+65702.3+57972.6j,+183560+134189j
2000-09-27 06:01:00 EDT,+216771+127513j,+8312.64+4786.07j,+513.562+298.48j,+29143.5+11417j,+70799.7+62470.3j,+200731+146741j
2000-09-27 07:01:00 EDT,+251923+148190j,+10640.4+6126.29j,+643.249+373.854j,+36039.2+14118.4j,+91490.7+80727.1j,+254094+185752j
2000-09-27 08:01:00 EDT,+269199+158353j,+10673.3+6145.25j,+688.207+399.984j,+38389.3+15039.1j,+94845.5+83687.2j,+262243+191709j
2000-09-27 09:01:00 EDT,+271980+159988j,+9855.23+5674.22j,+658.811+382.899j,+37830.6+14820.2j,+87753.5+77429.6j,+250148+182867j
2000-09-27 10:01:00 EDT,+278153+163619j,+9898.56+5699.17j,+657.082+381.894j,+38022.4+14895.4j,+86597.3+76409.4j,+249798+182611j
2000-09-27 11:01:00 EDT,+282271+166042j,+9792.83+5638.3j,+646.707+375.864j,+38069+14913.6j,+87291.6+77022j,+254643+186153j
2000-09-27 12:01:00 EDT,+285205+167768j,+9458.32+5445.7j,+648.436+376.869j,+38232.9+14977.8j,+86672.3+76475.5j,+254009+185689j
2000-09-27 13:01:00 EDT,+287791+169289j,+9605.64+5530.52j,+627.686+364.809j,+38391.2+15039.8j,+86220.9+76077.2j,+252020+184235j
2000-09-27 14:01:00 EDT,+286997+168821j,+9505.12+5472.64j,+624.228+362.799j,+38659.3+15144.9j,+85832.4+75734.5j,+257059+187919j
2000-09-27 15:01:00 EDT,+281721+165719j,+9721.77+5597.38j,+606.936+352.749j,+38897.7+15238.3j,+84956.6+74961.7j,+255909+187078j
2000-09-27 16:01:00 EDT,+280349+164911j,+9860.43+5677.22j,+650.166+377.874j,+39553.2+15495.1j,+87830+77497.1j,+259011+189346j
2000-09-27 17:01:00 EDT,+281382+165519j,+10954.1+6306.91j,+679.561+394.959j,+41475+16247.9j,+94646+83511.2j,+271524+198493j
2000-09-27 18:01:00 EDT,+286254+168384j,+12163.9+7003.46j,+778.124+452.243j,+45013.2+17634j,+101916+89926.3j,+286901+209734j
2000-09-27 19:01:00 EDT,+289820+170482j,+13425.7+7729.96j,+783.311+455.258j,+48452.6+18981.4j,+108662+95878.2j,+309637+226356j
2000-09-27 20:01:00 EDT,+303666+178627j,+14538.5+8370.63j,+810.978+471.338j,+51067.2+20005.7j,+116445+102746j,+329098+240582j
2000-09-27 21:01:00 EDT,+296669+174511j,+13883.3+7993.41j,+823.082+478.372j,+49370.7+19341.1j,+113938+100533j,+320189+234069j
2000-09-27 22:01:00 EDT,+275085+161814j,+11976.7+6895.69j,+755.645+439.178j,+44974+17618.7j,+104556+92255.2j,+290595+212435j
2000-09-27 23:01:00 EDT,+248141+145965j,+9969.62+5740.09j,+662.27+384.909j,+41907+16417.2j,+100109+88331.8j,+267180+195318j
2000-09-28 00:01:00 EDT,+233732+137490j,+8283.18+4769.1j,+553.332+321.595j,+36711.5+14381.8j,+86313.8+76159.3j,+231061+168913j
2000-09-28 01:01:00 EDT,+213823+125779j,+7172.17+4129.43j,+480.708+279.386j,+33312.9+13050.4j,+77513.7+68394.5j,+206853+151217j
2000-09-28 02:01:00 EDT,+204382+120225j,+6598.46+3799.12j,+465.145+270.341j,+31391.1+12297.6j,+72456.8+63932.5j,+193473+141436j
2000-09-28 03:01:00 EDT,+200665+118038j,+6305.54+3630.47j,+484.166+281.396j,+30132.3+11804.4j,+69923.9+61697.5j,+186188+136110j
2000-09-28 04:01:00 EDT,+203237+119551j,+6414.74+3693.33j,+496.27+288.43j,+29875.3+11703.7j,+69652.4+61458j,+185181+135374j
2000-09-28 05:01:00 EDT,+204792+120466j,+7139.24+4110.47j,+473.791+275.366j,+30871.6+12094j,+72257.4+63756.5j,+195640+143020j
2000-09-28 06:01:00 EDT,+226235+133080j,+8161.85+4699.25j,+520.478+302.5j,+32199.3+12614.2j,+77269.3+68178.8j,+211121+154336j
2000-09-28 07:01:00 EDT,+267303+157237j,+10673.3+6145.25j,+632.874+367.824j,+39266.4+15382.7j,+98912.6+87275.8j,+263817+192859j
2000-09-28 08:01:00 EDT,+281049+165323j,+11000.9+6333.85j,+710.686+413.048j,+41894+16412.1j,+102246+90217.4j,+274732+200838j
2000-09-28 09:01:00 EDT,+283930+167018j,+10340.5+5953.64j,+657.082+381.894j,+41244.1+16157.5j,+95997.2+84703.4j,+268018+195931j
2000-09-28 10:01:00 EDT,+286460+168506j,+10425.5+6002.54j,+665.728+386.919j,+42543.9+16666.7j,+95808.3+84536.7j,+273605+200015j
2000-09-28 11:01:00 EDT,+284928+167605j,+10359.6+5964.62j,+655.353+380.889j,+43275.7+16953.4j,+96490.6+85138.8j,+279253+204143j
2000-09-28 12:01:00 EDT,+288401+169648j,+10335.3+5950.65j,+693.395+402.999j,+44880.9+17582.2j,+96936+85531.8j,+283126+206975j
2000-09-28 13:01:00 EDT,+289958+170564j,+10548.5+6073.4j,+674.374+391.944j,+46115.6+18065.9j,+97266+85822.9j,+285840+208959j
2000-09-28 14:01:00 EDT,+284028+167075j,+10510.4+6051.44j,+691.665+401.994j,+47702.2+18687.4j,+97006.5+85594j,+287653+210284j
2000-09-28 15:01:00 EDT,+282652+166266j,+10439.3+6010.53j,+717.603+417.068j,+46966.6+18399.3j,+94676+83537.7j,+283570+207299j
2000-09-28 16:01:00 EDT,+282511+166183j,+10929.8+6292.94j,+696.853+405.009j,+45739.4+17918.5j,+95325.4+84110.6j,+283220+207043j
2000-09-28 17:01:00 EDT,+282785+166344j,+11713.3+6744j,+738.353+429.128j,+46990.8+18408.8j,+102330+90291.5j,+293753+214744j
2000-09-28 18:01:00 EDT,+290755+171032j,+13021.9+7497.44j,+760.832+442.193j,+49722.7+19479j,+109107+96271.2j,+307385+224709j
2000-09-28 19:01:00 EDT,+293142+172437j,+13820.9+7957.48j,+760.832+442.193j,+52216.1+20455.8j,+111420+98311.7j,+324306+237079j
2000-09-28 20:01:00 EDT,+298341+175495j,+14956.2+8611.13j,+828.269+481.387j,+54789.7+21464j,+120009+105890j,+341034+249308j
2000-09-28 21:01:00 EDT,+292715+172185j,+14171+8159.07j,+790.228+459.278j,+52245.9+20467.5j,+117426+103611j,+329397+240800j
2000-09-28 22:01:00 EDT,+274442+161436j,+12148.3+6994.48j,+759.103+441.188j,+47348.4+18548.8j,+106604+94062.7j,+296989+217109j
2000-09-28 23:01:00 EDT,+248130+145959j,+9752.97+5615.35j,+650.166+377.874j,+42791.5+16763.7j,+100186+88399.3j,+268525+196301j
2000-09-29 00:01:00 EDT,+225535+132668j,+7957.33+4581.49j,+579.27+336.67j,+36467.5+14286.2j,+83770.4+73915j,+231043+168900j
2000-09-29 01:01:00 EDT,+212477+124987j,+6865.38+3952.8j,+510.103+296.47j,+32219.8+12622.2j,+73623.6+64962j,+204013+149141j
2000-09-29 02:01:00 EDT,+204170+120100j,+6289.95+3621.48j,+499.728+290.44j,+29882.8+11706.6j,+67636.9+59679.6j,+190338+139143j
2000-09-29 03:01:00 EDT,+201050+118264j,+6106.22+3515.7j,+463.416+269.336j,+28774.7+11272.6j,+65040.9+57389.1j,+182247+133229j
2000-09-29 04:01:00 EDT,+199948+117617j,+6248.35+3597.53j,+480.708+279.386j,+28322.2+11095.3j,+63826.2+56317.2j,+179354+131114j
2000-09-29 05:01:00 EDT,+202839+119317j,+6998.84+4029.64j,+480.708+279.386j,+28633.2+11217.1j,+65760.8+58024.2j,+189335+138411j
2000-09-29 06:01:00 EDT,+223194+131291j,+8222.51+4734.17j,+513.562+298.48j,+29758+11657.8j,+71086.1+62723.1j,+206966+151300j
2000-09-29 07:01:00 EDT,+256057+150621j,+10848.4+6246.04j,+632.874+367.824j,+36681.7+14370.1j,+92216.6+81367.6j,+262568+191946j
2000-09-29 08:01:00 EDT,+278663+163920j,+10791.2+6213.11j,+712.415+414.053j,+38620.2+15129.6j,+91465.2+80704.6j,+267216+195344j
2000-09-29 09:01:00 EDT,+276205+162474j,+9778.97+5630.31j,+665.728+386.919j,+36728.2+14388.4j,+85244.6+75215.8j,+257235+188047j
2000-09-29 10:01:00 EDT,+277060+162977j,+9869.1+5682.21j,+651.895+378.879j,+36845.5+14434.3j,+85631.5+75557.2j,+261006+190805j
2000-09-29 11:01:00 EDT,+276167+162451j,+9959.23+5734.1j,+658.811+382.899j,+37743.1+14786j,+86387.3+76224.1j,+264873+193631j
